system:index,POP_DENS,system_ind,.geo
0000a3ec80ae0c2dc068,8396.322919937205,13394,
000066642f8b5881d932,1629.3806313208709,13217,
0000ecbabd737b5956c4,439.0076959321502,13040,
0000e11d2a8a376b5798,512.7706926338936,13039,
0000faaecdc76b2bf0c4,317.1864848299112,13216,
00000943df076492da18,4973.127472527473,13393,
0000c878dd35acd75e03,942.0191541526204,13215,
0000b278fbd99b29228d,719.5081632653063,13392,
000063c7528d2c9ff0d3,541.3290964777947,13391,
000095d745976407d956,1252.218385650224,13214,
0000f7e634b61575ec4b,1182.1215643160047,13038,
0000aec63cce12ddf6ed,1326.1895494943303,13037,
00004d5f80cf5f38068c,1575.7389665462542,12862,
000080ac2f300b00dbcd,678.9706298099576,12861,
00002d8f7f81700b1db5,1019.5844315047501,12860,
0000a94190aabe190eec,551.1565886602797,12684,
000093b7c583fc845581,2026.1965982224938,12683,
0000575de198b039cd68,795.5263075231663,12685,
0000a72de2cb7cd9132e,737.8299041934978,12686,
0000f6b76be4dfc099f3,559.4268886445736,12863,
0000e36fe543ea70921d,370.4829590073819,12510,
0000d0d2399857849430,738.3112926024816,12509,
0000901b287bd2990d02,1512.4760483744308,12333,
0000b2dc50fa60152bdf,858.5149992147009,12332,
000063914d02ba1f2c73,732.8649285377729,12331,
0000a4c7bf19ac06a43a,314.21407256164605,12508,
0000f8771a7caaabe557,1610.9063923354795,12507,
00005b641940cbcce5a3,510.35258964143407,12506,
0000a08d77bb89a05213,957.494738495367,12330,
0000822e6cac8d5d03ee,427.9106650321788,12329,
000045aa967e952373a5,1455.761269043506,12154,
000070d6484d2780ab76,794.761740223025,12153,
00003a6a56cc0ce36c68,447.03723567269384,12152,
0000cc8562231cd0c538,437.19051358567634,11976,
00003a11a311ffffe4c6,981.3977934416179,11975,
0000b24d40491e12ee03,591.4882990419353,11977,
0000eee9cb6fc1083e63,773.947699073347,11978,
0000f0e9667b9f9c5f0b,634.5245798649285,12155,
00007704ea2943d4f322,1764.2212973142775,12156,
00007e488854c7950fe1,360.8960263860532,11979,
00008bd72993d30e9687,1430.0592115596046,11980,
000008e0e9bab6c5b7a5,1177.6993874666252,12157,
0000750445f688edd260,1420.9951311449665,11981,
00000638a08b00bb1954,659.7783885660436,12158,
0000c39466cf7a029c24,293.1675828490655,12335,
0000dfe085d3c69c0e72,962.3120779016806,12334,
0000f4a38a1c9c130a72,119.60625098162402,12511,
0000a99f1ec2aa431888,271.05559918328885,12512,
000011f724cf677ce0f9,530.7465054185645,12336,
00009272e81d3ed8cd7d,520.1474791895712,12513,
0000d481622318505b1a,357.74414952096754,12159,
0000388c39d7c55bce3c,946.4078844039582,11982,
00002d9014de512f9792,252.0303125490812,11806,
0000a215c3d898d1f4be,1541.5949426731588,11805,
0000242824ce2d3f7a3e,607.2304067849851,11804,
00003c7145e5d8ebbab6,629.9957593843254,11628,
0000c32c5c9492983f24,771.9013664206061,11627,
000003a61f7e09add9f6,679.9927752473693,11629,
0000a914be42bec7b4c2,797.0920370661222,11452,
0000f9f0ef944953ed47,571.1405685566202,11451,
00004ce0f303a2087536,492.7370818281766,11275,
00007198d69a244edbb9,856.3106643631227,11274,
0000aabf422aa1b63ae7,615.6543112926028,11273,
0000659b1e9847554dcb,1113.0593686194443,11450,
00005f865cac5abffb53,482.5175121721377,11626,
00001c729f9e39faf4d5,1192.1859588503225,11449,
000025c491ac6ec07f5d,1037.989005811214,11272,
0000843334d3bf70870b,601.9203706612219,11448,
0000a8fafc3f1df3f457,376.28333595099724,11271,
0000bd02231ed69f055a,522.8845610177478,11270,
0000add81343f442fabf,228.58143552693582,11625,
00005e62815cdbfb4d9c,313.46615360452347,11802,
00002bca90e835a34b04,933.5035338463956,11803,
00009b3ef298b5f1e7ba,1011.0056541542327,11801,
0000d66ba4a4daf71b5b,929.4038008481231,11624,
0000747aad7aaa9af611,726.2894612847496,11623,
00000926cde223802c19,356.38055599183286,11800,
0000e1b6fdc0ee8aae84,552.7166640490027,11799,
0000621cb4951ab9d9de,291.5191541526202,11798,
00009719035972b857ec,981.9217841997802,11622,
0000a7860cbc386cd667,288.2643273061599,11621,
00001826c71997a5ff94,372.54075702842783,11445,
0000e3f4a730f60de89c,712.5445264645832,11446,
00003c40b1581401559c,736.0124118908979,11444,
00004ab4df085c94a898,600.0301602262016,11443,
0000525a3c8e682f88f2,326.05393809377864,11267,
0000981617493e01ef4f,725.8061577128495,11266,
0000a1fa3c60a789e5a0,418.07083398774927,11268,
000097dc1e77eeba4999,408.69718862886776,11269,
00007f281884b63a3042,1045.6158316318517,11447,
0000855dd042476228df,293.09690592115606,11093,
00001973a1f7d0ab2e6f,365.520339249254,11092,
000013f1556ac16fa06a,445.45663499846773,10916,
00007b33e3e65dcc006d,523.5858106037391,10915,
00004242ac13655ab85d,701.5683420165493,10914,
0000b8d6d1aeb614bff7,829.8815768807915,11091,
0000bac2fd4702df231e,459.2511492491571,11090,
0000e097832f94da5c9a,521.9491046182845,11089,
0000640a87d397905286,320.2557930931379,10913,
0000d9ec88a91d56fff1,375.1228930432116,10912,
00007eb8f3cd9249b75b,678.275369148602,10737,
0000208eff2793133f04,276.0809071406681,10736,
00005435b77721834360,339.7123115577887,10735,
000054aa368b1b454655,363.73230156297865,10559,
00004e6f2e7a66129dbb,227.17587939698487,10558,
0000effe56c531a5529e,494.8444863336474,10560,
00009d0ae5bab9d246a4,1124.2950047125357,10561,
0000688f13d03202b272,1551.445491674521,10738,
0000069f6d75806e704d,436.2463085139807,10739,
0000200a534b8748e047,1109.645931511153,10562,
00001485a11ca41500bb,872.8102419101479,10563,
0000560aca84ad776045,722.1409048067861,10740,
0000339498410738fa66,368.4990574929313,10564,
00006dba33040b4d1cf2,1463.9011938422875,10741,
000085200b34b06d927e,2987.753447747473,10918,
000083df2c3511328286,1220.3040147103895,10917,
0000eda75f2613b67636,788.0475891314591,11094,
0000de1a0f058b923c7e,3241.8272341762217,11095,
0000c34a09a699c2eae5,943.9896340505735,11096,
0000fb5d50b558d8b732,472.90897946674863,10919,
000073a893fa051cce3d,561.2702999842942,11097,
00007b29c225823433e4,1347.4518611591018,11098,
00005fe41c4921655478,336.2022678516703,10920,
0000cfdc517788a681cb,418.1376060320452,10743,
0000122848b8052a6c48,426.30003141690247,10742,
0000c81b167018590875,916.6589695256048,10565,
000087d96e0f0d5e3b79,1020.5574929311973,10566,
0000e46e92fc951dcedd,399.995287464656,10567,
0000c3dfd8ae56ec97d7,765.9677976751492,10744,
000020fb097f989d7386,1047.6034324241498,10921,
000000a8695339c56214,969.1036757775685,10745,
0000793baee1fedecfde,1116.7736745326388,10922,
00007c37689c5cc19176,1233.2240025133526,10568,
0000ecd941f74a4c6ed2,755.9385799560163,10569,
00004f54a69dcff5ea45,660.8491988689916,10746,
0000700aa8ff08624bdc,521.8770028275213,10570,
00008c834bfdd85647bb,1360.5570216776628,10747,
00003830001e00b347b8,322.8402450518379,10748,
0000e70f4a7a11a318c0,654.3919705792217,10924,
0000047ffd24eb70b58f,1062.6942997241808,10925,
00005a30d9c671947f1c,1058.7388905914804,10923,
000014fe6157df659ad8,803.1248625726403,11100,
0000299b2196164e5217,545.9657609549239,11101,
000031e777794a14a438,446.9608920998902,11102,
00006d992fa062caee16,152.13193026543115,11279,
0000f84de7d3934f2ecc,409.5033767865558,11278,
0000d8ba65b8de48c7de,496.12926024815454,11277,
0000c43de1bfdb7008b6,1802.5151562745414,11099,
00000bfb4dfb31768bda,294.850007852992,11276,
0000ecf0377b9bc398af,945.8555049473849,11453,
00007ab1d6e6fa59dff4,312.4498193811843,11454,
0000e856d8b16a5af2ee,190.4820166483431,11631,
00009bd8716591aab561,253.4495052615047,11630,
00003548953042d8f76b,145.975027485472,11807,
0000be31fb64bd5fc1e8,877.6285534788757,11808,
0000a15103bc1b4d760a,161.946128474949,11632,
00008787232d1a833b08,1112.126119051359,11809,
00004e3f89ce06325064,1983.9912046489715,11810,
0000a77e35864aeda93e,1169.8377571854878,11633,
0000bc9692338196eb99,451.3615517512174,11456,
000041576525b9431ad4,236.69546097062988,11455,
000040e54bb2d4026dd7,1017.5539500549713,11280,
000005c935967e27d517,903.6453588817342,11457,
000054cc03e6480d1ae4,654.8677597303098,11281,
0000bdba073c88a10068,329.0878026356116,11458,
0000aae13434902efec0,201.1595157830218,11635,
0000c1607d60895fce04,486.9346631066437,11634,
0000292fcabdc75871a3,798.8669703156905,11811,
0000d121773be5fc7ed2,461.93273061599757,11812,
0000d0392cfe68abb13e,336.62951334379915,11636,
0000fcb91cada75a7dfe,555.6706436420724,11813,
0000b85807e5a977c5a2,627.4226059654633,11459,
00003411b5fd881fbfab,777.8307692307696,11282,
0000053f58686c6f7acd,1278.4745682888542,11105,
0000fc3a11d7f1021515,323.4062787136294,10928,
0000285b866549e6d9e1,5781.418086696562,10927,
00008184db0fdb2e312b,2969.571406680969,11104,
00003feafb5afd8e5cd0,5573.066436312235,11103,
0000a0541f68a85cd730,10595.045203800186,10926,
00004c931c813f939f5a,3516.011339258351,10750,
000047354dddb82cbf25,2283.391297518065,10749,
000074cb0c490e151deb,394.87794533459,10571,
0000bd9e35ee2aa1845a,1676.2327992459948,10572,
00002c295cd0e03c419f,634.2641740729392,10573,
0000a31df7c5442c7c2d,1781.3857142857148,10751,
0000fc9180f3c1cb82d2,483.1632653061225,10397,
000086b84389dd5e7471,783.5772295433653,10396,
0000de5300282b045c20,396.25761381475667,10220,
0000c72aed722119d830,1036.285779957095,10219,
0000618bb1baea0ebbc9,706.8556393339619,10218,
0000c0b91e2608b0c294,958.2882500785424,10395,
0000579214565dec8629,1546.0551366635252,10394,
00004093c8c70425b7d1,460.29798931825326,10393,
00000e1f56eb9319f09c,547.9824065347158,10217,
0000f9e3ca50c254b37d,494.492931196984,10216,
0000150f628357ad87ec,2636.929940307886,10041,
00002cfb4c956cb7bd09,601.3045868677351,10040,
0000ffbf9831e209e192,2153.5788564247573,10039,
00000825a7d647c3c96b,1665.5672321709078,9863,
000084aa44c7036bf289,982.8221803330191,9862,
00005622443984dfd1c1,1175.3235940936227,9864,
00009b7487011d960a4f,823.7191235059762,9865,
0000b5215a277276fc4e,697.2367453263868,10042,
0000b7aa3e72b403b814,532.9197802197804,10043,
0000a3e58b1b3a2558d1,1574.7957613814751,9866,
00008e0549af3777278f,3563.0149136577725,9689,
0000dbac76cc9de35dca,1885.7704866562015,9512,
00006b6ec1458e2839cd,2412.65599141894,9688,
00005568d0908c52a4d6,792.8884462151394,9511,
0000367caad466e21a1b,933.434338674207,9687,
00009937e355874ca27f,666.7299717247879,9510,
000018debfdf0bb28499,683.9665409990573,9333,
000078e461a7b52789ac,483.24256818878337,9334,
0000d2225547ed909983,704.7967032967033,9335,
0000ce8250924a3780bd,387.39626110940867,9157,
0000d825ac40b0315933,1016.9102040816327,9158,
0000150ebadbe3d30770,749.4276295133441,8981,
0000f3a27de92a06ef70,437.65216058841565,8980,
00008c85dab7a69b9b38,564.6707508639648,9156,
0000494a76d1be505b77,1417.1867734841346,8979,
0000d5039e331b2a39b4,597.4409362236883,9332,
00007d48bb13afd79cf7,155.2601319509896,9155,
00007e3199d68a2469e0,710.4759660697457,8978,
0000e18bd6f127132e96,526.7728557964186,9154,
0000495ee46bd30e59b0,1954.4027646874015,8977,
0000a450a4cef5b85c3e,354.0048696198556,9331,
00003b8922334ddf6c71,378.4918316054038,9508,
0000f9f6a66922da3d20,306.10131950989637,9509,
00009213424c5bf98f6a,241.32406534715685,9686,
0000d38e572f0eb5a74d,534.3262645303174,9685,
00002a1c655bd2e01fb2,534.1427898209237,9861,
00007e72da431274a4cd,742.9802073515552,9684,
00003c8dda8a267d745e,1018.0193213949107,9507,
0000182e69a986c26071,815.964341815897,9683,
0000d919b709eaf89420,1170.281338360038,9860,
000017e02eca4a19ac40,702.3930254476909,9506,
0000891dd224896129eb,1078.8215519949736,9329,
0000a5e9c47334f1e7bb,1167.4886899151745,9330,
0000a01cb1782abe9b42,509.5666038328622,9153,
00001edfd465bc81aa40,980.7571473452722,8976,
000017cd7895f2905129,406.8993088281496,9152,
0000a7c1bbaa52263aa1,742.3605089538174,8975,
00003002649e2705135a,461.696355639334,9328,
0000d87d7238a79ac603,248.38548539114046,9151,
0000e0003413b3a7b0fe,802.795633050581,8974,
0000ce81b05bc39a62b5,677.4679547596608,9150,
0000b56b3e345ce5e7f7,613.2849513038016,8973,
0000731a3839d28df1de,495.07445805843537,9327,
000057f0c54898da4a20,1074.2675149230288,9504,
0000cd29cb481406802e,388.5581212692429,9505,
00008ff73cc05f7945bf,369.43213949104626,9682,
0000162f3ef1d72a75be,1182.1881872447377,9859,
00009c45e2b4d34e7414,543.1262959472195,9858,
0000937079500d39243d,336.72824379516186,9681,
00000834b1ffa381a74a,2523.1402764687405,10036,
00003e5ef30cc18c04c9,2033.7538485705315,10035,
0000db193c4b1ab7eede,2349.574615142947,10212,
000034ab86bf63bee51c,2864.9403078856435,10213,
00008d04affcdc416493,1247.5829406220548,10037,
00009fdd4eb9769b4550,453.5373861137291,10214,
00002ea744fb1b1e7699,1918.554194156456,10038,
0000c61d88b08f7b1936,404.1387056236256,10215,
0000f7e995792f90af10,679.5331448319198,10391,
0000490f3fdfdcfe630e,385.155356581841,10392,
00005cd4b5c12387c824,493.9109330819982,10390,
0000fc47d031ae0da192,843.5491674520893,10389,
000063586c32f17fe29d,535.2978322337418,10388,
0000532777023667eab5,348.05843543826586,10387,
0000d349e1c25c59aa02,1430.1361922714425,10211,
0000033520cf858ae672,1350.9180018850147,10210,
0000ba8b6176832aeef1,532.280395852969,10034,
0000b4e07b4dfe142037,1240.602890355011,9857,
0000ba2377c7570d645f,383.8729186302231,10033,
0000dfb961fc6686ff2c,491.7284008796733,9856,
0000f34e6970aa0ad1d9,783.2895067546339,10032,
000088bf5046aaf5ac45,714.4756519007228,10209,
0000d1fa2be2022218ac,361.0191643103991,9855,
00002f28fa3f9b7784d0,565.2899780081684,10031,
0000ffbb3f8238f1140d,491.5350298460572,9854,
00008e8c9b335522e770,1300.2142632736416,10208,
000097800803e5128497,1543.2491360351871,10385,
00004df29be438815bf9,1481.4970153942825,10386,
00002febb47c12b1af31,317.68645931511156,10384,
00002cf2d39892fb4c96,359.4315111530003,10207,
00000026a01d513317fa,262.3284637134779,10206,
0000f2734664a334e1c6,502.2122211749922,10383,
0000315e4c282c34e97e,186.5145571559914,10382,
0000cc3429facf078c1f,132.95979899497482,10381,
000038c5234a4a7f762f,594.6956788231686,10205,
0000dd23269d6538440b,273.5434987437185,10204,
000011a55f7ccef2fbbc,288.1737354696828,10029,
0000c759c0f936aa4b12,411.23613239350277,10028,
000044ca238cb005186f,1002.2482726130648,10027,
00001205f6a29237acab,553.6573705179281,9851,
0000c7baaa0fbee74cca,1152.9701633165826,9850,
000087ee66a22db82625,630.900722588753,9852,
0000dd5ee9c8522d03f7,529.1344643418159,9853,
00007137f64ddbdbf470,604.9401508011309,10030,
00002e532089abf49985,815.9737668865852,9677,
00009910484dfeed3ba1,473.27631165567067,9676,
00000ac79cb64acd2011,1451.419258561106,9499,
000084ae076dcbe8c725,406.342287150487,9500,
00006e7317dcdff651d9,850.9019792648447,9323,
0000af42914d847b93ec,540.0548224945021,9322,
00005d8e8aae1518b5f4,1651.8821866163998,9498,
